Price,Date,Lat,Lng,Type,Floors,Building,Rooms,Floor,Area
2150.0,365,56.2373,43.830635,Resale,10.0,Brick,1.0,7.0,29.0
1700.0,365,56.310028,44.029488,Resale,5.0,Brick,1.0,5.0,24.5
1950.0,365,56.348231999999996,43.856334999999994,Resale,9.0,Brick,1.0,2.0,31.0
2400.0,365,56.26177,43.891467999999996,Resale,5.0,Brick,2.0,3.0,48.7
2200.0,365,56.314186,43.95135,Resale,4.0,Brick,2.0,4.0,44.1
7500.0,365,56.320034,44.009106,Resale,9.0,Brick,3.0,5.0,71.0
2150.0,365,56.362637,43.807959999999994,Resale,9.0,Brick,2.0,1.0,48.0
2800.0,365,56.279297,43.951412,Resale,5.0,Brick,2.0,4.0,43.0
2450.0,365,56.341377,43.912724,Resale,10.0,Brick,1.0,8.0,43.0
4550.0,365,56.32099,44.0259,Resale,9.0,Brick,3.0,8.0,61.0
1900.0,365,56.235535999999996,43.861609,Resale,5.0,Brick,1.0,3.0,33.0
1990.0,364,56.299456000000006,44.006147999999996,Resale,5.0,Panel,1.0,4.0,30.5
2350.0,364,56.324463,44.001888,Resale,5.0,Brick,2.0,5.0,53.0
1950.0,364,56.298662,43.937238,Resale,5.0,Brick,1.0,5.0,31.0
3450.0,365,56.323308,43.92680900000001,Resale,5.0,Panel,3.0,4.0,62.0
1130.0,365,56.284924,44.09138,Resale,3.0,Block,0.0,2.0,31.0
3600.0,365,56.270981000000006,43.982298,Resale,9.0,Panel,3.0,4.0,58.0
3000.0,365,56.366929000000006,43.808654,Resale,10.0,Monolithic,2.0,2.0,56.0
2700.0,365,56.25268199999999,43.865732,Resale,5.0,Brick,2.0,5.0,47.8
1700.0,365,56.225338,43.86469,Resale,5.0,Panel,1.0,5.0,32.0
2980.0,365,56.262658471,44.0176515978,Resale,17.0,Panel,1.0,14.0,48.0
3065.0,365,56.337894999999996,43.874644,Resale,9.0,Panel,2.0,2.0,43.3
2950.0,365,56.262547,43.908483000000004,Resale,10.0,Monolithic,1.0,7.0,44.0
2150.0,365,56.23855699999999,43.827554,Resale,10.0,Monolithic,1.0,2.0,31.8
2200.0,365,56.27109,43.891953,Resale,2.0,Brick,3.0,2.0,55.5
1580.0,365,56.191113,43.861609,Resale,3.0,Brick,1.0,2.0,30.0
3070.0,365,56.33789399999999,43.874645,Resale,9.0,Brick,2.0,2.0,43.3
8700.0,365,56.34839,43.933025,Resale,16.0,Brick,4.0,3.0,112.0
3750.0,365,56.256232999999995,43.857504,Resale,9.0,Panel,3.0,3.0,66.9
5100.0,365,56.295000439700004,44.0641007984,Resale,10.0,Monolithic,3.0,10.0,73.1
1750.0,365,56.231188,43.872667,Resale,5.0,Panel,2.0,1.0,44.0
3100.0,365,56.238257,43.836789,Resale,10.0,Monolithic,2.0,8.0,56.0
1920.0,365,56.310697,43.8821,Resale,5.0,Brick,1.0,3.0,31.0
1500.0,365,56.389035,43.743499,Resale,2.0,Block,2.0,1.0,34.0
1650.0,365,56.232464,43.836456,Resale,3.0,Brick,2.0,1.0,36.0
1560.0,365,56.269505,43.87123,Resale,9.0,Brick,1.0,7.0,21.0
4500.0,365,56.28949,43.91017,Resale,10.0,Brick,3.0,6.0,66.1
5480.0,365,56.345957999999996,43.87158,New,13.0,Monolithic,3.0,10.0,86.0
7000.0,365,56.28970500000001,44.075435,New,3.0,Brick,6.0,2.0,145.0
2500.0,365,56.2093533441,43.90309471689999,New,4.0,Monolithic,2.0,2.0,51.0
3200.0,365,56.255097,43.973288000000004,Resale,18.0,Brick,1.0,7.0,45.0
2050.0,365,56.229806999999994,43.857702,Resale,5.0,Panel,2.0,3.0,40.0
2500.0,365,56.3212,43.98209,Resale,4.0,Brick,1.0,3.0,35.0
2550.0,365,56.300594,43.979584,Resale,5.0,Brick,2.0,1.0,41.6
3100.0,365,56.223912,43.95074,Resale,9.0,Brick,2.0,8.0,50.0
2350.0,365,56.228976,43.878102,Resale,9.0,Panel,2.0,2.0,46.0
1799.0,365,56.337211563500006,43.9169131892,New,10.0,Panel,1.0,8.0,29.7
3150.0,365,56.328289,43.840454,Resale,6.0,Brick,3.0,4.0,63.0
1650.0,365,56.261632999999996,43.874482,Resale,5.0,Panel,1.0,3.0,31.0
5980.0,365,56.255352,43.970099,Resale,19.0,Monolithic,2.0,14.0,76.0
1300.0,366,56.33610400000001,43.614447,Resale,3.0,Brick,1.0,2.0,32.4
2600.0,367,56.336039,43.923225,New,10.0,Monolithic,2.0,3.0,37.0
5466.0,367,56.266052,44.0187,Resale,17.0,Brick,3.0,10.0,91.0
1479.996,367,56.289986,43.85703,Resale,9.0,Brick,2.0,9.0,47.3
3450.0,367,56.289975,43.910738,Resale,10.0,Panel,3.0,1.0,67.0
2600.0,367,56.256381999999995,43.879395,Resale,5.0,Brick,4.0,1.0,59.0
5380.8,367,56.266052,44.0187,Resale,17.0,Brick,3.0,6.0,91.0
2200.0,367,56.28321999999999,43.930977,Resale,5.0,Brick,1.0,4.0,30.4
3550.0,367,56.271060999999996,43.931371999999996,Resale,3.0,Brick,3.0,2.0,85.0
4000.0,367,56.248291,43.860244,Resale,4.0,Brick,4.0,2.0,81.0
2550.0,367,56.309369,43.887687,Resale,3.0,Brick,3.0,2.0,68.0
1700.0,367,56.277985,44.083973,New,19.0,Brick,0.0,17.0,19.6
1250.0,367,56.236154000000006,43.831668,Resale,2.0,Block,1.0,2.0,26.0
2900.0,367,56.238847,43.95613,Resale,25.0,Monolithic,0.0,11.0,33.0
3100.0,367,56.35984300000001,43.852743,Resale,10.0,Brick,1.0,10.0,44.0
2400.0,367,56.3666120412,43.8121566442,New,14.0,Brick,1.0,9.0,45.0
2390.0,367,56.309788,44.007999,Resale,5.0,Brick,2.0,4.0,43.5
3090.0,367,56.289925,43.982469,Resale,5.0,Brick,2.0,3.0,60.3
3551.366,367,56.311721,44.025094,New,17.0,Brick,1.0,11.0,47.32
3081.6,367,56.348926,43.872712,New,17.0,Brick,1.0,7.0,42.8
5905.25,367,56.345988,43.87158,New,17.0,Brick,3.0,17.0,90.85
1800.0,367,56.318476000000004,43.892905999999996,Resale,5.0,Brick,1.0,3.0,32.3
2600.0,367,56.329496999999996,43.914843,Resale,5.0,Panel,2.0,5.0,43.0
3770.0,367,56.329338,43.95339,Resale,12.0,Brick,3.0,6.0,58.0
5189.0,367,56.36709200000001,43.81196,Resale,14.0,Brick,3.0,8.0,112.0
2100.0,367,56.29334300000001,44.053337,Resale,5.0,Brick,2.0,4.0,43.0
2250.0,367,56.276527,43.911934,Resale,5.0,Brick,2.0,5.0,45.0
3080.0,367,56.281475,43.94879,Resale,9.0,Brick,2.0,3.0,49.0
1990.0,367,56.281082,43.990165999999995,Resale,5.0,Brick,1.0,5.0,30.0
2170.0,367,56.337196,43.911384999999996,Resale,10.0,Brick,1.0,4.0,32.0
2600.0,367,56.3653,43.82327,Resale,9.0,Brick,3.0,9.0,60.0
3470.0,367,56.31831700000001,43.87899,Resale,9.0,Brick,3.0,6.0,60.0
3100.0,367,56.309619999999995,44.002357,Resale,9.0,Brick,2.0,6.0,45.0
3800.0,367,56.309913,43.979944,New,10.0,Brick,1.0,6.0,44.0
2200.0,367,56.280958314799996,43.939060626999996,New,17.0,Monolithic,1.0,11.0,35.0
2600.0,367,56.246461,43.847012,Resale,4.0,Brick,3.0,1.0,65.0
2700.0,366,56.294532999999994,44.005234,Resale,5.0,Brick,3.0,1.0,54.0
2290.0,366,56.33279399999999,43.935352,Resale,14.0,Brick,1.0,12.0,36.0
3100.0,366,56.28815600000001,44.052852,Resale,5.0,Panel,4.0,1.0,60.0
23000.0,366,56.327965,44.0108,Resale,9.0,Brick,4.0,2.0,144.0
2800.0,366,56.36024200000001,43.860882000000004,New,10.0,Brick,1.0,2.0,40.6
1300.0,366,56.321096999999995,43.945799,Resale,4.0,Brick,1.0,1.0,32.0
2600.0,366,56.351679000000004,43.871742,Resale,9.0,Panel,1.0,1.0,35.0
1450.0,366,56.192039,43.890095,New,3.0,Brick,1.0,3.0,32.7
3700.0,366,56.288421,44.048871999999996,Resale,9.0,Panel,3.0,6.0,61.0
2070.0,366,56.348172999999996,43.867816999999995,Resale,9.0,Brick,1.0,2.0,30.2
4350.0,366,56.29861999999999,44.001026,Resale,8.0,Brick,3.0,6.0,75.5
1950.0,366,56.32221,43.881058,Resale,9.0,Brick,1.0,4.0,35.4
4070.0,366,56.23383713,43.97961044,Resale,19.0,Brick,1.0,12.0,44.0
1900.0,366,56.3004,44.041524,Resale,5.0,Panel,1.0,1.0,30.4
1450.0,367,56.230931999999996,43.827545,Resale,10.0,Brick,0.0,5.0,17.2
2500.0,367,56.322125,43.868185,Resale,5.0,Brick,1.0,4.0,31.0
6900.0,367,56.316364,44.025543,Resale,9.0,Brick,2.0,6.0,80.0
2850.0,367,56.360696,43.823584000000004,Resale,9.0,Panel,2.0,2.0,46.0
2900.0,368,56.2834,44.052347999999995,Resale,5.0,Panel,2.0,3.0,51.0
4300.0,368,56.305764,43.840678000000004,Resale,14.0,Monolithic,3.0,8.0,79.0
2000.0,367,56.228976,43.878102,Resale,9.0,Panel,1.0,7.0,32.0
4400.0,368,56.283864,44.075417,Resale,17.0,Panel,2.0,12.0,62.0
2050.0,367,56.3629823976,43.81638472149999,Resale,9.0,Panel,1.0,5.0,36.0
2190.0,366,56.294945,44.007397,Resale,4.0,Brick,2.0,1.0,45.0
6300.0,366,56.31395,44.018627,Resale,17.0,Brick,2.0,15.0,64.0
2890.0,366,56.26138,43.861779999999996,Resale,9.0,Brick,2.0,8.0,50.0
3900.0,366,56.23274,43.96542,Resale,17.0,Brick,3.0,6.0,59.3
4500.0,366,56.28791700000001,43.984041,Resale,10.0,Brick,3.0,9.0,68.5
3100.0,366,56.343982999999994,43.901447,Resale,10.0,Brick,2.0,2.0,47.1
1800.0,366,56.318478000000006,43.89291400000001,Resale,5.0,Brick,1.0,3.0,32.3
750.0,366,56.326783,44.002687,Resale,2.0,Brick,1.0,2.0,38.5
1850.0,366,56.357714,43.836555,Resale,5.0,Panel,1.0,3.0,32.0
1600.0,366,56.288111,43.846221,Resale,4.0,Brick,1.0,4.0,32.0
4070.0,366,56.30716700000001,44.080448,Resale,25.0,Monolithic,1.0,11.0,52.0
1670.0,366,56.22779499999999,43.834938,Resale,2.0,Block,2.0,1.0,34.0
1750.0,366,56.344726,43.844766,Resale,5.0,Panel,1.0,4.0,34.0
2500.0,366,56.233295,43.964905,Resale,17.0,Brick,1.0,17.0,39.0
3230.0,366,56.325764,43.939377,Resale,9.0,Brick,3.0,7.0,58.5
2670.0,368,56.332631000000006,43.880734000000004,Resale,5.0,Brick,2.0,5.0,48.8
2050.0,368,56.362536,43.805779,Resale,9.0,Panel,2.0,8.0,42.0
2600.0,368,56.327965,43.995395,Resale,3.0,Brick,2.0,3.0,50.0
2450.0,368,56.2373193415,43.8306310048,Resale,10.0,Block,1.0,6.0,30.0
5988.45,368,56.34894,43.875263000000004,Resale,17.0,Brick,3.0,2.0,92.13
5400.0,367,56.296614,43.991271999999995,Resale,10.0,Brick,3.0,6.0,74.0
3650.0,367,56.296034,44.066021,Resale,9.0,Panel,3.0,3.0,66.0
4300.0,367,56.30505,44.078903000000004,Resale,9.0,Brick,1.0,2.0,57.0
1750.0,367,56.275634,43.914134000000004,Resale,5.0,Panel,1.0,1.0,31.1
3100.0,367,56.283665,43.941353,Resale,16.0,Brick,1.0,16.0,39.0
4000.0,367,56.247776,43.854288000000004,Resale,9.0,Panel,3.0,7.0,64.0
2200.0,366,56.357544,43.813998,Resale,5.0,Panel,2.0,5.0,42.0
3200.0,366,56.288076000000004,44.048216,Resale,5.0,Panel,3.0,5.0,51.0
3355.248,367,56.31355799999999,44.013928,Resale,17.0,Brick,1.0,7.0,46.2
2500.0,367,56.283958999999996,43.916874,Resale,5.0,Panel,2.0,5.0,51.0
1850.0,367,56.34534,43.8382,Resale,5.0,Brick,1.0,4.0,34.0
5392.6,367,56.266052,44.0187,Resale,17.0,Brick,3.0,4.0,91.0
2550.0,367,56.36006800000001,43.807611,Resale,5.0,Panel,3.0,3.0,50.0
1850.0,367,56.18986955720001,43.854851206400006,New,3.0,Monolithic,1.0,1.0,31.0
3900.0,367,56.314896,43.997461,Resale,9.0,Brick,2.0,8.0,54.0
2800.0,367,56.269386,43.92954,Resale,9.0,Panel,3.0,9.0,50.0
3999.9990000000003,367,56.296589000000004,44.076181,New,16.0,Monolithic,4.0,5.0,81.0
2080.0,367,56.319658999999994,43.889726,Resale,5.0,Brick,2.0,4.0,46.0
3100.0,367,56.340669999999996,43.952348,Resale,17.0,Monolithic,1.0,16.0,41.0
2100.0,367,56.366988,43.809653000000004,New,14.0,Brick,1.0,7.0,47.0
2000.0,369,56.260464,43.864296,Resale,5.0,Brick,1.0,1.0,31.0
2800.0,369,56.365696,43.82025,Resale,9.0,Brick,3.0,9.0,60.5
4000.0,369,56.331436,43.91574,Resale,9.0,Brick,3.0,2.0,72.0
1300.0,369,56.22661,43.836815,Resale,2.0,Brick,1.0,2.0,26.0
3100.0,369,56.240772,43.835335,Resale,5.0,Brick,3.0,5.0,63.0
1150.0,369,56.231403,43.831453,Resale,5.0,Brick,1.0,4.0,18.3
1780.0,369,56.324546,43.882172,Resale,3.0,Brick,1.0,2.0,35.2
1970.0,369,56.28097361729999,44.0884370291,New,14.0,Monolithic,1.0,2.0,33.0
3180.0,369,56.225713,43.948395,Resale,9.0,Panel,3.0,9.0,64.0
1700.0,369,56.356581999999996,43.839141999999995,Resale,5.0,Panel,2.0,3.0,45.0
1950.0,369,56.22914,43.87301,Resale,5.0,Brick,2.0,3.0,43.0
3000.0,369,56.208965,44.09872,New,5.0,Brick,3.0,1.0,78.5
2100.0,369,56.35341500000001,43.834157,Resale,3.0,Brick,2.0,3.0,46.0
1980.0,369,56.229491,43.831516,Resale,10.0,Brick,1.0,6.0,29.0
2500.0,369,56.267162,44.023531,Resale,19.0,Brick,1.0,11.0,37.0
2170.0,369,56.252642,43.843579999999996,Resale,9.0,Brick,1.0,6.0,34.0
1800.0,369,56.268195999999996,43.885226,Resale,9.0,Brick,1.0,9.0,36.0
2880.0,369,56.229992,43.87344,Resale,5.0,Brick,3.0,5.0,58.5
3000.0,369,56.29310699999999,43.986403,Resale,2.0,Brick,2.0,1.0,66.0
5320.0,369,56.267162,44.023531,Resale,19.0,Brick,4.0,8.0,95.0
4400.0,369,56.326852,43.93846,Resale,9.0,Brick,4.0,9.0,82.0
2750.0,369,56.217185,43.865103999999995,Resale,17.0,Brick,2.0,8.0,43.0
2550.0,369,56.312045,44.037194,Resale,4.0,Brick,2.0,1.0,44.3
3200.0,369,56.344292,43.944874,New,17.0,Brick,1.0,12.0,45.0
3200.0,369,56.340854,43.909957,New,10.0,Brick,2.0,4.0,54.25
4600.0,369,56.302927000000004,44.04437100000001,New,16.0,Brick,3.0,13.0,83.0
2170.0,369,56.23641600000001,43.868625,Resale,5.0,Brick,2.0,5.0,44.0
2280.0,369,56.229376,43.830411,Resale,5.0,Brick,2.0,5.0,45.3
2350.0,369,56.276399,43.907693,Resale,5.0,Brick,3.0,1.0,56.0
2030.0,369,56.32673199999999,43.934265,Resale,9.0,Brick,1.0,1.0,35.4
1350.0,369,56.22831,43.830905,Resale,9.0,Brick,1.0,2.0,22.0
4600.0,369,56.344292,43.944874,Resale,17.0,Brick,2.0,11.0,65.0
2150.0,369,56.224422,43.860405,Resale,5.0,Brick,2.0,3.0,45.0
1400.0,369,56.21844100000001,43.867628,New,17.0,Brick,1.0,8.0,23.0
3870.0,369,56.27470400000001,43.884076,Resale,10.0,Brick,4.0,10.0,88.0
1820.0,369,56.25589300000001,43.865301,Resale,5.0,Brick,1.0,1.0,30.5
2230.0,369,56.28915600000001,43.915876000000004,Resale,5.0,Brick,2.0,4.0,44.0
2300.0,369,56.297380000000004,43.93469,Resale,2.0,Brick,2.0,2.0,40.0
3100.0,369,56.306298,43.840705,Resale,10.0,Brick,2.0,8.0,51.4
1930.0,369,56.3322361519,43.91361640979999,Resale,12.0,Brick,0.0,10.0,25.0
1750.0,369,56.232133,43.866792,Resale,5.0,Brick,1.0,5.0,30.3
4500.0,369,56.334332999999994,43.847415999999996,Resale,9.0,Panel,4.0,4.0,90.0
2790.0,369,56.263362,43.977258,Resale,9.0,Panel,2.0,6.0,44.0
1660.0,369,56.214870999999995,44.019434999999994,Resale,3.0,Monolithic,1.0,2.0,32.0
5199.0,369,56.36709200000001,43.81196,Resale,14.0,Brick,2.0,8.0,107.0
1300.0,369,56.27851868,43.94845963,New,3.0,Brick,1.0,2.0,34.0
1850.0,369,56.33662800000001,43.922201,Resale,9.0,Panel,1.0,9.0,30.0
1900.0,369,56.368435,43.801332,Resale,9.0,Brick,1.0,8.0,34.0
2100.0,369,56.315226,43.893428,Resale,12.0,Brick,1.0,10.0,42.0
5900.0,369,56.3159,44.02219,Resale,9.0,Brick,2.0,2.0,60.0
2950.0,369,56.283817000000006,44.061142,Resale,17.0,Brick,1.0,17.0,42.6
3550.0,369,56.317825,44.052124,Resale,9.0,Brick,2.0,3.0,45.0
2150.0,369,56.266037,43.98014000000001,Resale,2.0,Brick,3.0,1.0,60.0
2550.0,369,56.31595,43.940146999999996,Resale,3.0,Brick,3.0,3.0,47.1
2750.0,369,56.330128,43.877285,Resale,5.0,Brick,2.0,2.0,44.8
3100.0,369,56.32592800000001,44.011628,Resale,5.0,Brick,1.0,5.0,38.4
1350.0,369,56.239493,43.96779,Resale,5.0,Brick,1.0,3.0,18.0
2900.0,369,56.22759,43.82459,Resale,9.0,Panel,2.0,3.0,45.2
4000.0,369,56.2873266718,44.0415840159,Resale,18.0,Panel,2.0,17.0,67.0
1690.0,369,56.328262,43.88386,Resale,4.0,Brick,1.0,1.0,35.2
2550.0,369,56.29179300000001,43.840041,Resale,9.0,Brick,2.0,9.0,53.0
3130.0,369,56.288176,43.945646999999994,Resale,9.0,Panel,2.0,7.0,42.0
11794.0,369,56.307883999999994,44.02998,Resale,24.0,Brick,4.0,21.0,168.48
1530.0,369,56.238156999999994,43.834928999999995,Resale,5.0,Brick,1.0,1.0,31.0
5360.0,369,56.264062,44.019749,Resale,17.0,Monolithic,3.0,8.0,92.4
2200.0,369,56.203131000000006,43.806574,Resale,5.0,Brick,2.0,2.0,42.0
1650.0,369,56.239872,43.96743,Resale,5.0,Brick,1.0,5.0,25.0
11300.0,369,56.322674,44.031768,Resale,8.0,Brick,3.0,4.0,96.5
1570.0,369,56.326962,43.921392,Resale,9.0,Brick,1.0,7.0,28.0
3500.0,369,56.31617900000001,43.997713,Resale,9.0,Brick,2.0,4.0,47.0
2700.0,369,56.256553000000004,43.883142,Resale,9.0,Brick,3.0,2.0,59.0
3190.0,369,56.322084999999994,43.933582,Resale,9.0,Panel,3.0,3.0,59.0
2300.0,369,56.288916,43.850668,Resale,15.0,Monolithic,1.0,5.0,41.0
2300.0,370,56.32105,43.988407,Resale,5.0,Brick,1.0,1.0,33.0
3600.0,370,56.25404399999999,43.863415,Resale,5.0,Brick,2.0,3.0,54.5
4270.0,370,56.32793,43.993732,Resale,3.0,Brick,2.0,1.0,69.9
4720.0,370,56.28483000000001,44.073055,Resale,17.0,Brick,3.0,17.0,78.1
4600.0,370,56.265919999999994,43.917576000000004,Resale,5.0,Brick,3.0,5.0,77.1
3300.0,370,56.320324,44.02407,Resale,9.0,Brick,2.0,2.0,43.0
2354.0,370,56.265232,43.896536,New,16.0,Brick,1.0,7.0,42.8
2050.0,369,56.230261999999996,43.952887,Resale,5.0,Panel,1.0,1.0,24.0
1999.0,369,56.192039,43.890095,New,3.0,Monolithic,2.0,3.0,52.8
2500.0,370,56.298428,44.074455,Resale,9.0,Brick,1.0,5.0,33.0
5999.0,369,56.30446,43.997093,Resale,19.0,Brick,2.0,11.0,72.0
2300.0,369,56.321047,43.988406,Resale,5.0,Brick,1.0,1.0,33.0
5100.0,369,56.31063,44.01109,Resale,14.0,Brick,2.0,7.0,70.0
3749.9990000000003,369,56.367869999999996,43.811096,Resale,10.0,Brick,2.0,2.0,73.0
3749.9990000000003,369,56.367869999999996,43.811096,Resale,10.0,Brick,2.0,2.0,73.0
1400.0,369,56.299884999999996,44.009391,Resale,2.0,Brick,2.0,2.0,31.0
2550.0,369,56.348172999999996,43.867816999999995,Resale,9.0,Brick,2.0,7.0,37.0
4500.0,369,56.341547999999996,43.95489,Resale,17.0,Monolithic,1.0,8.0,44.0
1550.0,369,56.302319999999995,43.882477,Resale,3.0,Brick,2.0,2.0,39.0
1900.0,369,56.34158299999999,43.83114000000001,Resale,9.0,Brick,1.0,8.0,33.0
2250.0,369,56.23069200000001,43.880788,Resale,9.0,Panel,2.0,2.0,41.5
2900.0,369,56.310013,43.808043,Resale,5.0,Brick,3.0,1.0,58.0
2700.0,369,56.284464,44.075462,Resale,17.0,Monolithic,1.0,15.0,44.0
2580.0,369,56.30868,43.941155,Resale,9.0,Block,1.0,6.0,39.9
2300.0,369,56.235751,43.956121,Resale,9.0,Panel,1.0,2.0,33.0
2300.0,369,56.33248100000001,43.928219,Resale,10.0,Panel,1.0,8.0,35.0
1550.0,369,56.301339,43.912202,Resale,2.0,Brick,2.0,2.0,47.0
3000.0,369,56.2625424614,43.90847413979999,Resale,14.0,Brick,1.0,4.0,40.0
2650.0,369,56.3105874487,43.8083749375,Resale,5.0,Brick,3.0,2.0,52.0
3400.0,369,56.298772,43.945099,Resale,9.0,Panel,4.0,5.0,60.0
7400.0,369,56.315891,44.022495,Resale,10.0,Brick,2.0,6.0,77.6
3300.0,369,56.18986955720001,43.854851206400006,New,3.0,Block,3.0,3.0,69.2
10000.0,369,56.316129000000004,44.024186,Resale,9.0,Brick,3.0,4.0,93.0
7000.0,369,56.31821600000001,43.998701000000004,Resale,4.0,Brick,3.0,1.0,70.0
2400.0,369,56.35939000000001,43.806731,Resale,5.0,Panel,2.0,5.0,47.1
2300.0,369,56.259763,43.864529,Resale,5.0,Brick,2.0,4.0,40.0
2400.0,369,56.326802,43.953542999999996,Resale,5.0,Brick,2.0,3.0,44.0
3000.0,369,56.322584,43.936187,Resale,9.0,Panel,2.0,9.0,43.0
2550.0,369,56.298212,44.067287,Resale,9.0,Panel,1.0,9.0,35.0
3780.4,369,56.367732999999994,43.80974000000001,Resale,14.0,Brick,2.0,6.0,70.6
2100.0,369,56.234124764200004,43.841411773699996,Resale,15.0,Monolithic,1.0,12.0,31.9
2130.0,369,56.227244999999996,43.88025800000001,Resale,9.0,Panel,1.0,1.0,33.0
1250.0,369,56.18986955720001,43.854851206400006,New,3.0,Block,1.0,2.0,32.2
2300.0,369,56.353134,43.857746,Resale,10.0,Brick,1.0,4.0,32.9
2750.0,369,56.335476,43.923378,Resale,10.0,Brick,2.0,2.0,36.0
2600.0,369,56.27239,43.92212,Resale,5.0,Panel,2.0,5.0,44.0
2450.0,369,56.301239,44.042799,Resale,5.0,Panel,2.0,2.0,45.5
2000.0,369,56.294509999999995,44.050426,Resale,5.0,Brick,2.0,5.0,45.0
2250.0,369,56.299976,44.00656,Resale,5.0,Brick,1.0,5.0,52.0
1850.0,369,56.27514,43.939556,Resale,5.0,Brick,1.0,4.0,31.0
2600.0,369,56.346895999999994,43.802428000000006,Resale,5.0,Panel,3.0,4.0,55.7
3600.0,369,56.317887,44.015733000000004,Resale,10.0,Panel,2.0,10.0,53.0
1820.0,369,56.281611,43.939879,Resale,6.0,Brick,1.0,3.0,30.0
2650.0,369,56.272285,43.917125,Resale,14.0,Brick,1.0,8.0,43.0
2100.0,369,56.27771800000001,43.902806,Resale,5.0,Brick,2.0,5.0,45.1
3090.0,369,56.315815,44.052537,Resale,9.0,Panel,2.0,9.0,39.0
3700.0,369,56.282475,43.915005,Resale,9.0,Brick,3.0,3.0,60.0
2800.0,369,56.33681800000001,43.93290800000001,Resale,9.0,Panel,2.0,8.0,45.0
3000.0,370,56.233208999999995,43.823467,Resale,9.0,Brick,2.0,3.0,50.0
4500.0,370,56.317806999999995,43.99654500000001,Resale,8.0,Brick,2.0,7.0,55.0
2400.0,370,56.334817,43.922253999999995,Resale,10.0,Brick,1.0,10.0,33.7
4100.0,370,56.31901,44.050983,Resale,9.0,Panel,2.0,9.0,45.5
2180.0,370,56.341503,43.916613,New,10.0,Monolithic,1.0,8.0,30.0
1300.0,370,56.3104745626,43.80361745770001,Resale,3.0,Brick,1.0,1.0,30.0
5100.0,370,56.31090500000001,44.025696,Resale,10.0,Brick,3.0,4.0,68.0
3200.0,370,56.34155,43.95489,Resale,17.0,Brick,1.0,5.0,43.0
2300.0,370,56.328968,43.9921,Resale,2.0,Brick,3.0,1.0,60.0
2620.0,370,56.331463,43.942223,Resale,9.0,Brick,2.0,8.0,46.0
1890.0,370,56.369327,43.820834999999995,Resale,5.0,Panel,1.0,3.0,32.0
6900.0,370,56.299616,44.056768,Resale,17.0,Monolithic,3.0,8.0,123.0
1900.0,370,56.314267,43.874796,Resale,5.0,Brick,1.0,4.0,30.0
2150.0,368,56.260488,43.862678,Resale,5.0,Panel,2.0,5.0,39.0
4485.0,368,56.287617000000004,44.042189,Resale,17.0,Panel,2.0,14.0,69.0
4350.0,368,56.286637,44.077762,Resale,13.0,Brick,2.0,12.0,57.0
2280.0,368,56.208875,44.099546000000004,New,5.0,Brick,2.0,5.0,58.4
4999.0,368,56.318266,44.017063,Resale,5.0,Brick,2.0,3.0,60.0
2100.0,368,56.302518000000006,43.94250200000001,Resale,9.0,Brick,1.0,2.0,33.2
2350.0,368,56.246516,43.976737,Resale,5.0,Brick,2.0,1.0,41.0
2950.0,368,56.324286,43.993724,Resale,5.0,Brick,1.0,4.0,29.0
2750.0,368,56.345424,43.849581,Resale,5.0,Panel,3.0,4.0,56.0
1580.0,368,56.300914,43.853264,Resale,5.0,Brick,1.0,1.0,32.0
2499.555,368,56.28530799999999,44.042251,Resale,19.0,Block,1.0,14.0,46.0
2800.0,368,56.274065,43.88987,Resale,2.0,Brick,3.0,2.0,60.0
5000.0,368,56.279056999999995,43.939637,Resale,10.0,Panel,3.0,1.0,75.0
2750.0,368,56.239957999999994,43.958358000000004,New,25.0,Monolithic,1.0,21.0,38.0
3600.0,368,56.322084999999994,43.933582,Resale,9.0,Panel,3.0,2.0,60.0
3906.5,368,56.267174,44.023533,Resale,17.0,Brick,2.0,7.0,60.0
2000.0,368,56.23169,43.87466,Resale,9.0,Brick,1.0,4.0,32.0
2420.0,368,56.314953,43.87442,Resale,5.0,Brick,2.0,2.0,40.0
5900.0,368,56.27965500000001,43.92745,Resale,9.0,Brick,4.0,2.0,76.5
5900.0,368,56.2828,44.035469,Resale,19.0,Brick,2.0,10.0,70.0
1350.0,368,56.185748,43.84835,Resale,3.0,Block,1.0,2.0,31.5
3000.0,368,56.297090000000004,44.050507,Resale,5.0,Brick,2.0,4.0,48.0
2099.0,368,56.342724,43.871418,Resale,5.0,Brick,2.0,5.0,46.0
2500.0,368,56.288853,43.909958,Resale,10.0,Brick,1.0,8.0,33.4
3700.0,368,56.31913,44.015102,Resale,4.0,Brick,2.0,4.0,61.5
1450.0,368,56.239493,43.96779,Resale,5.0,Brick,1.0,4.0,18.5
2350.0,368,56.24728100000001,43.8404,Resale,5.0,Brick,2.0,1.0,44.5
5200.0,368,56.238975823900006,43.9562105304,New,25.0,Monolithic,3.0,24.0,80.0
4400.69,368,56.265717,44.02097,Resale,17.0,Monolithic,2.0,5.0,69.0
1850.0,368,56.292488,44.007352000000004,Resale,4.0,Brick,1.0,2.0,32.9
8700.0,368,56.317586999999996,44.020045,Resale,8.0,Brick,5.0,6.0,139.2
2650.0,368,56.337211563500006,43.9169131892,New,10.0,Panel,2.0,9.0,43.0
3300.0,368,56.285293,44.053696,Resale,5.0,Panel,4.0,4.0,60.0
